id,run_type,number_added,avg_time_per_insert,total_nodes,operation_count,height, rotations
19850000,inorder_avl_insertion,60302539,0.000000789,19850000,364,25,1
19900000,inorder_avl_insertion,60202988,0.000000798,19900000,364,25,1
19950000,inorder_avl_insertion,60103246,0.000000832,19950000,364,25,1
20000000,inorder_avl_insertion,60002570,0.000000784,20000000,364,25,1
20050000,inorder_avl_insertion,59903208,0.000000820,20050000,364,25,1
20100000,inorder_avl_insertion,59802726,0.000000805,20100000,364,25,1
20150000,inorder_avl_insertion,59702640,0.000000771,20150000,364,25,1
20200000,inorder_avl_insertion,59602159,0.000000803,20200000,364,25,1
20250000,inorder_avl_insertion,59502119,0.000000807,20250000,364,25,1
20300000,inorder_avl_insertion,59402628,0.000000828,20300000,364,25,1
20350000,inorder_avl_insertion,59302902,0.000000820,20350000,364,25,1
20400000,inorder_avl_insertion,59202664,0.000000848,20400000,364,25,1
20450000,inorder_avl_insertion,59102301,0.000000818,20450000,364,25,1
20500000,inorder_avl_insertion,59002187,0.000000844,20500000,364,25,1
20550000,inorder_avl_insertion,58902793,0.000000809,20550000,364,25,1
20600000,inorder_avl_insertion,58802256,0.000000835,20600000,364,25,1
20650000,inorder_avl_insertion,58702447,0.000000805,20650000,364,25,1
20700000,inorder_avl_insertion,58602534,0.000000793,20700000,364,25,1
20750000,inorder_avl_insertion,58502803,0.000000758,20750000,364,25,1
20800000,inorder_avl_insertion,58402708,0.000000771,20800000,364,25,1
20850000,inorder_avl_insertion,58302154,0.000000756,20850000,364,25,1
20900000,inorder_avl_insertion,58202056,0.000000771,20900000,364,25,1
20950000,inorder_avl_insertion,58101430,0.000000795,20950000,364,25,1
21000000,inorder_avl_insertion,58001485,0.000000765,21000000,364,25,1
21050000,inorder_avl_insertion,57901611,0.000000756,21050000,364,25,1
21100000,inorder_avl_insertion,57801800,0.000000770,21100000,364,25,1
21150000,inorder_avl_insertion,57701419,0.000000775,21150000,364,25,1
21200000,inorder_avl_insertion,57601044,0.000000767,21200000,364,25,1
21250000,inorder_avl_insertion,57500665,0.000000784,21250000,364,25,1
21300000,inorder_avl_insertion,57400467,0.000000782,21300000,364,25,1
21350000,inorder_avl_insertion,57300179,0.000000825,21350000,364,25,1
21400000,inorder_avl_insertion,57200452,0.000000781,21400000,364,25,1
21450000,inorder_avl_insertion,57100720,0.000000833,21450000,364,25,1
21500000,inorder_avl_insertion,57000567,0.000000814,21500000,364,25,1
21550000,inorder_avl_insertion,56900134,0.000000858,21550000,364,25,1
21600000,inorder_avl_insertion,56800219,0.000000805,21600000,364,25,1
21650000,inorder_avl_insertion,56700531,0.000000813,21650000,364,25,1
21700000,inorder_avl_insertion,56600842,0.000000812,21700000,364,25,1
21750000,inorder_avl_insertion,56501187,0.000000854,21750000,364,25,1
21800000,inorder_avl_insertion,56401327,0.000000789,21800000,364,25,1
21850000,inorder_avl_insertion,56301520,0.000000783,21850000,364,25,1
21900000,inorder_avl_insertion,56201492,0.000000762,21900000,364,25,1
21950000,inorder_avl_insertion,56101505,0.000000793,21950000,364,25,1
22000000,inorder_avl_insertion,56001871,0.000000786,22000000,364,25,1
22050000,inorder_avl_insertion,55901647,0.000000793,22050000,364,25,1
22100000,inorder_avl_insertion,55801975,0.000000813,22100000,364,25,1
22150000,inorder_avl_insertion,55702306,0.000000829,22150000,364,25,1
22200000,inorder_avl_insertion,55602652,0.000000801,22200000,364,25,1
22250000,inorder_avl_insertion,55502539,0.000000783,22250000,364,25,1
22300000,inorder_avl_insertion,55402897,0.000000779,22300000,364,25,1
22350000,inorder_avl_insertion,55302340,0.000000772,22350000,364,25,1
22400000,inorder_avl_insertion,55202859,0.000000803,22400000,364,25,1
22450000,inorder_avl_insertion,55103203,0.000000821,22450000,364,25,1
22500000,inorder_avl_insertion,55003181,0.000000758,22500000,364,25,1
22550000,inorder_avl_insertion,54903167,0.000000805,22550000,364,25,1
22600000,inorder_avl_insertion,54803725,0.000000775,22600000,364,25,1
22650000,inorder_avl_insertion,54703843,0.000000766,22650000,364,25,1
22700000,inorder_avl_insertion,54603853,0.000000737,22700000,364,25,1
22750000,inorder_avl_insertion,54503756,0.000000783,22750000,364,25,1
22800000,inorder_avl_insertion,54403451,0.000000754,22800000,364,25,1
22850000,inorder_avl_insertion,54303533,0.000000783,22850000,364,25,1
22900000,inorder_avl_insertion,54203709,0.000000789,22900000,364,25,1
22950000,inorder_avl_insertion,54104078,0.000000783,22950000,364,25,1
23000000,inorder_avl_insertion,54004106,0.000000769,23000000,364,25,1
23050000,inorder_avl_insertion,53903861,0.000000780,23050000,364,25,1
23100000,inorder_avl_insertion,53803901,0.000000761,23100000,364,25,1
23150000,inorder_avl_insertion,53703814,0.000000786,23150000,364,25,1
23200000,inorder_avl_insertion,53604331,0.000000816,23200000,364,25,1
23250000,inorder_avl_insertion,53503889,0.000000751,23250000,364,25,1
23300000,inorder_avl_insertion,53404088,0.000000796,23300000,364,25,1
23350000,inorder_avl_insertion,53304362,0.000000799,23350000,364,25,1
23400000,inorder_avl_insertion,53204324,0.000000864,23400000,364,25,1
23450000,inorder_avl_insertion,53104605,0.000000831,23450000,364,25,1
23500000,inorder_avl_insertion,53004091,0.000000851,23500000,364,25,1
23550000,inorder_avl_insertion,52904550,0.000000820,23550000,364,25,1
23600000,inorder_avl_insertion,52804395,0.000000756,23600000,364,25,1
23650000,inorder_avl_insertion,52704256,0.000000810,23650000,364,25,1
23700000,inorder_avl_insertion,52604696,0.000000778,23700000,364,25,1
23750000,inorder_avl_insertion,52503913,0.000000831,23750000,364,25,1
23800000,inorder_avl_insertion,52404376,0.000000782,23800000,364,25,1
23850000,inorder_avl_insertion,52304350,0.000000805,23850000,364,25,1
23900000,inorder_avl_insertion,52204605,0.000000815,23900000,364,25,1
23950000,inorder_avl_insertion,52104230,0.000000741,23950000,364,25,1
24000000,inorder_avl_insertion,52004265,0.000000782,24000000,364,25,1
24050000,inorder_avl_insertion,51904746,0.000000750,24050000,364,25,1
24100000,inorder_avl_insertion,51804758,0.000000739,24100000,364,25,1
24150000,inorder_avl_insertion,51705050,0.000000812,24150000,364,25,1
24200000,inorder_avl_insertion,51604980,0.000000836,24200000,364,25,1
24250000,inorder_avl_insertion,51504820,0.000000771,24250000,364,25,1
24300000,inorder_avl_insertion,51404472,0.000000829,24300000,364,25,1
24350000,inorder_avl_insertion,51304596,0.000000821,24350000,364,25,1
24400000,inorder_avl_insertion,51204310,0.000000822,24400000,364,25,1
24450000,inorder_avl_insertion,51104343,0.000000860,24450000,364,25,1
24500000,inorder_avl_insertion,51003700,0.000000896,24500000,364,25,1
24550000,inorder_avl_insertion,50903456,0.000000864,24550000,364,25,1
24600000,inorder_avl_insertion,50803722,0.000000840,24600000,364,25,1
24650000,inorder_avl_insertion,50704013,0.000000887,24650000,364,25,1
24700000,inorder_avl_insertion,50604503,0.000000845,24700000,364,25,1
24750000,inorder_avl_insertion,50504322,0.000000854,24750000,364,25,1
24800000,inorder_avl_insertion,50404228,0.000000832,24800000,364,25,1
24850000,inorder_avl_insertion,50304015,0.000000829,24850000,364,25,1
24900000,inorder_avl_insertion,50203660,0.000000803,24900000,364,25,1
24950000,inorder_avl_insertion,50103724,0.000000824,24950000,364,25,1
25000000,inorder_avl_insertion,50003504,0.000000820,25000000,364,25,1
